Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,DateofCalculation
EVHOE,2011,4,CL,126436,Gadus morhua,1370,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126436,Gadus morhua,1380,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126436,Gadus morhua,1390,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126436,Gadus morhua,1400,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126436,Gadus morhua,1410,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126436,Gadus morhua,1420,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126436,Gadus morhua,1430,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126436,Gadus morhua,1440,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126436,Gadus morhua,1450,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126436,Gadus morhua,1460,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126436,Gadus morhua,1470,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126436,Gadus morhua,1480,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126436,Gadus morhua,1490,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126436,Gadus morhua,1500,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,10,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,20,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,30,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,40,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,50,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,60,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,70,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,80,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,90,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,100,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,110,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,120,2,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,130,1,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,140,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,150,3,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,160,6,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,170,13,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,180,11,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,190,15,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,200,11,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,210,8,2,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,220,1,6,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,230,,13,1,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,240,,14,1,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,250,,16,7,1,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,260,,18,12,1,1,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,270,,11,15,5,2,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,280,,10,19,10,1,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,290,,4,19,6,1,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,300,,3,15,10,1,1,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,310,,4,12,6,5,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,320,,,10,13,1,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,330,,,5,12,2,3,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,340,,,14,4,3,1,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,350,,,7,6,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,360,,,5,7,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,370,,,5,4,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,380,,,2,1,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,390,,,3,3,1,,1,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,400,,,2,3,1,1,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,410,,,4,4,2,1,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,420,,,1,3,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,430,,,1,1,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,440,,,,1,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,450,,,,1,1,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,460,,,,1,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,470,,,,1,1,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,480,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,490,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,500,,,,1,1,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,510,,,,,1,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,520,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,530,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,540,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,550,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,560,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,570,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,580,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,590,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,600,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,610,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,620,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,630,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,640,,,,,,,,,,,,20140507
EVHOE,2011,4,CL,126438,Merlangius merlangus,650,,,,,,,,,,,,20140507
EVHOE,2012,4,BB,126438,Merlangius merlangus,10,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,20,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,30,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,40,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,50,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,60,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,70,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,80,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,90,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,100,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,110,1,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,120,1,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,130,3,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,140,6,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,150,5,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,160,5,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,170,10,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,180,12,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,190,7,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,200,8,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,210,7,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,220,9,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,230,5,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,240,2,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,250,2,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,260,2,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,270,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,280,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,290,,1,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,300,,1,1,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,310,,1,4,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,320,,,2,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,330,,1,3,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,340,,,6,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,350,,,3,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,360,,,4,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,370,,,1,1,1,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,380,,,1,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,390,,,1,1,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,400,,,2,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,410,,,2,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,420,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,430,,,2,2,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,440,,,1,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,450,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,460,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,470,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,480,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,490,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,500,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,510,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,520,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,530,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,540,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,550,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,560,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,570,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,580,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,590,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,600,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,610,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,620,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,630,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,640,,,,,,,,,,,,20140402
EVHOE,2012,4,BB,126438,Merlangius merlangus,650,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,10,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,20,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,30,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,40,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,50,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,60,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,70,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,80,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,90,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,100,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,110,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,120,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,130,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,140,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,150,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,160,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,170,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,180,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,190,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,200,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,210,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,220,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,230,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,240,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,250,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,260,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,270,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,280,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,290,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,300,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,310,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,320,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,330,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,340,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,350,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,360,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,370,,1,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,380,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,390,,1,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,400,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,410,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,420,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,430,,1,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,440,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,450,,1,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,460,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,470,,,1,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,480,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,490,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,500,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,510,,,2,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,520,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,530,,,2,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,540,,,1,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,550,,,2,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,560,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,570,,,1,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,580,,,1,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,590,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,600,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,610,,,1,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,620,,,1,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,630,,,2,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,640,,,1,1,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,650,,,,1,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,660,,,2,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,670,,,1,1,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,680,,,1,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,690,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,700,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,710,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,720,,,,1,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,730,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,740,,,1,1,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,750,,,,,1,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,760,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,770,,,,2,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,780,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,790,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,800,,,,2,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,810,,,,2,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,820,,,,1,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,830,,,,3,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,840,,,,4,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,850,,,,2,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,860,,,,3,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,870,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,880,,,,2,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,890,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,900,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,910,,,,1,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,920,,,,1,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,930,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,940,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,950,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,960,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,970,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,980,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,990,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1000,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1010,,,,,,,,,1,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1020,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1030,,,,,,,,1,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1040,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1050,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1060,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1070,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1080,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1090,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1100,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1110,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1120,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1130,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1140,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1150,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1160,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1170,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1180,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1190,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1200,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1210,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1220,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1230,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1240,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1250,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1260,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1270,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1280,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1290,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1300,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1310,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1320,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1330,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1340,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1350,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1360,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1370,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1380,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1390,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1400,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1410,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1420,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1430,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1440,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1450,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1460,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1470,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1480,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1490,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126436,Gadus morhua,1500,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,10,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,20,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,30,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,40,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,50,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,60,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,70,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,80,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,90,,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,100,1,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,110,1,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,120,1,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,130,1,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,140,1,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,150,2,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,160,1,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,170,2,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,180,3,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,190,6,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,200,3,,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,210,9,2,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,220,2,6,,,,,,,,,,20140402
EVHOE,2012,4,CL,126438,Merlangius merlangus,230,1,3,,,,,,,,,,20140402
